observed	prediction	iterations
Case	0.674	81
Case	0.856	81
Control	0.752	81
Control	0.578	81
Case	0.806	81
Control	0.7	81
Control	0.846	81
Control	0.768	81
Control	0.66	81
Control	0.79	81
Case	0.604	81
Control	0.828	81
Control	0.61	81
Control	0.836	81
Control	0.826	81
Control	0.69	81
Control	0.62	81
Case	0.79	81
Control	0.664	81
Case	0.442	81
Control	0.828	81
Control	0.722	81
Case	0.622	81
Control	0.77	81
Control	0.628	81
Case	0.7	81
Control	0.494	81
Control	0.482	81
Case	0.586	81
Control	0.784	81
Case	0.754	81
Control	0.61	81
Control	0.65	81
Control	0.864	81
Case	0.566	81
Case	0.44	81
Control	0.728	81
Control	0.846	81
Case	0.574	81
Control	0.814	81
Control	0.514	81
Case	0.888	81
Control	0.856	81
Control	0.736	81
Control	0.804	81
Case	0.536	81
Control	0.726	81
Control	0.882	81
Control	0.838	81
Control	0.72	81
Control	0.81	81
Control	0.862	81
Case	0.5	81
Case	0.69	81
Case	0.878	81
Control	0.53	81
Control	0.832	81
Control	0.846	81
Control	0.578	81
Case	0.566	81
Control	0.798	81
Case	0.46	81
Control	0.844	81
Case	0.58	81
Control	0.834	81
Control	0.668	81
Control	0.882	81
Control	0.786	81
Control	0.65	81
Control	0.766	81
Case	0.794	81
Control	0.766	81
Control	0.79	81
Control	0.854	81
Case	0.686	81
Control	0.736	81
Control	0.828	81
Control	0.826	81
Control	0.602	81
Control	0.554	81
Control	0.62	81
Control	0.828	81
Control	0.8	81
Case	0.618	81
Case	0.874	81
Control	0.794	81
Case	0.686	81
Control	0.864	81
Control	0.828	81
Case	0.718	81
Control	0.734	81
Control	0.75	81
Control	0.52	81
Control	0.842	82
Control	0.784	82
Case	0.706	82
Case	0.84	82
Case	0.71	82
Control	0.658	82
Control	0.912	82
Control	0.752	82
Case	0.762	82
Control	0.728	82
Control	0.85	82
Control	0.87	82
Control	0.712	82
Case	0.55	82
Case	0.51	82
Control	0.67	82
Control	0.496	82
Control	0.672	82
Control	0.882	82
Control	0.67	82
Control	0.752	82
Case	0.848	82
Control	0.862	82
Case	0.482	82
Control	0.88	82
Control	0.642	82
Control	0.81	82
Control	0.844	82
Control	0.702	82
Control	0.926	82
Case	0.516	82
Control	0.786	82
Control	0.878	82
Control	0.784	82
Control	0.778	82
Control	0.766	82
Control	0.8	82
Control	0.638	82
Control	0.862	82
Case	0.886	82
Control	0.678	82
Control	0.714	82
Case	0.594	82
Case	0.526	82
Control	0.736	82
Control	0.688	82
Case	0.86	82
Control	0.748	82
Control	0.722	82
Case	0.7	82
Control	0.812	82
Control	0.866	82
Control	0.88	82
Case	0.53	82
Control	0.752	82
Case	0.68	82
Control	0.73	82
Case	0.726	82
Control	0.88	82
Case	0.59	82
Control	0.72	82
Case	0.648	82
Control	0.508	82
Control	0.698	82
Control	0.774	82
Control	0.588	82
Case	0.876	82
Case	0.858	82
Control	0.798	82
Control	0.756	82
Control	0.624	82
Control	0.764	82
Control	0.614	82
Control	0.85	82
Control	0.76	82
Control	0.804	82
Control	0.536	82
Control	0.814	82
Control	0.846	82
Control	0.856	82
Case	0.514	82
Control	0.76	82
Case	0.682	82
Control	0.674	82
Control	0.512	82
Control	0.892	82
Control	0.786	82
Control	0.604	82
Case	0.566	82
Case	0.556	82
Case	0.528	82
Control	0.38	82
Control	0.866	82
Control	0.756	82
Control	0.756	82
Control	0.804	82
Control	0.84	82
Control	0.66	82
Control	0.412	82
Control	0.734	82
Control	0.868	82
Control	0.876	82
Case	0.454	82
Case	0.674	82
Control	0.676	82
Case	0.522	82
Control	0.84	82
Control	0.562	82
Control	0.824	82
Control	0.874	82
Case	0.55	82
Control	0.624	82
Case	0.492	82
Control	0.684	82
Control	0.824	82
Control	0.644	82
Control	0.726	82
Control	0.676	82
Control	0.764	82
Control	0.76	82
Control	0.704	82
Control	0.822	82
Control	0.802	82
Case	0.886	82
Case	0.616	82
Control	0.8	82
Control	0.818	82
Control	0.464	82
Control	0.688	82
Control	0.822	82
Control	0.714	82
Case	0.476	82
Control	0.574	82
Case	0.808	82
Control	0.868	82
Case	0.648	82
Case	0.828	82
Control	0.836	82
Case	0.734	82
Control	0.816	82
Case	0.876	82
Control	0.804	82
Control	0.828	82
Case	0.718	82
Case	0.828	82
Control	0.832	82
Control	0.804	82
Control	0.516	82
Control	0.78	82
Control	0.886	83
Case	0.746	83
Control	0.646	83
Case	0.724	83
Control	0.802	83
Case	0.582	83
Case	0.802	83
Control	0.764	83
Case	0.562	83
Case	0.514	83
Control	0.706	83
Control	0.818	83
Control	0.732	83
Case	0.826	83
Control	0.548	83
Control	0.7	83
Control	0.62	83
Control	0.808	83
Case	0.55	83
Control	0.77	83
Control	0.56	83
Control	0.638	83
Control	0.758	83
Control	0.812	83
Control	0.796	83
Case	0.796	83
Control	0.834	83
Control	0.722	83
Case	0.636	83
Control	0.876	83
Control	0.758	83
Control	0.808	83
Control	0.876	83
Control	0.776	83
Control	0.84	83
Case	0.824	83
Control	0.782	83
Case	0.7	83
Control	0.898	83
Control	0.852	83
Control	0.842	83
Control	0.802	83
Control	0.622	83
Control	0.716	83
Control	0.85	83
Control	0.844	83
Case	0.494	83
Control	0.694	83
Control	0.746	83
Case	0.732	83
Control	0.832	83
Control	0.878	83
Control	0.844	83
Case	0.684	83
Control	0.856	83
Control	0.816	83
Control	0.678	83
Control	0.806	83
Control	0.696	83
Control	0.87	83
Control	0.81	83
Control	0.878	83
Control	0.834	83
Case	0.616	83
Control	0.81	83
Control	0.77	83
Case	0.782	83
Case	0.584	83
Control	0.858	83
Control	0.55	83
Control	0.814	83
Control	0.75	83
Control	0.804	83
Control	0.848	83
Control	0.856	83
Case	0.684	83
Case	0.688	83
Control	0.484	83
Control	0.574	83
Control	0.794	83
Control	0.752	83
Control	0.644	83
Control	0.562	83
Control	0.82	83
Case	0.704	83
Control	0.876	83
Control	0.658	83
Control	0.834	83
Control	0.84	83
Control	0.792	83
Control	0.88	83
Case	0.526	83
Case	0.742	83
Case	0.522	83
Case	0.522	83
Control	0.77	83
Case	0.77	83
Case	0.864	83
Control	0.818	83
Control	0.758	83
Control	0.75	83
Case	0.468	83
Case	0.578	83
Control	0.866	83
Control	0.852	83
Control	0.856	83
Case	0.512	83
Control	0.67	83
Case	0.7	83
Control	0.828	83
Case	0.862	83
Control	0.864	83
Control	0.822	83
Control	0.838	83
Control	0.756	83
Control	0.85	83
Case	0.526	83
Control	0.842	83
Control	0.82	83
Control	0.608	83
Case	0.604	83
Case	0.724	83
Case	0.6	83
Control	0.586	83
Control	0.796	83
Case	0.42	83
Control	0.868	83
Control	0.804	83
Control	0.876	83
Case	0.618	83
Control	0.892	83
Control	0.832	83
Control	0.904	83
Control	0.832	83
Control	0.848	83
Control	0.71	83
Control	0.714	83
Control	0.776	83
Control	0.874	83
Control	0.73	83
Case	0.71	83
Control	0.848	83
Control	0.802	83
Case	0.836	83
Control	0.886	83
Control	0.77	83
Case	0.798	83
Control	0.686	83
Control	0.75	83
Case	0.5	84
Case	0.734	84
Control	0.84	84
Control	0.702	84
Case	0.734	84
Control	0.866	84
Control	0.664	84
Case	0.752	84
Control	0.75	84
Control	0.834	84
Control	0.722	84
Case	0.88	84
Control	0.698	84
Control	0.82	84
Control	0.754	84
Control	0.852	84
Control	0.768	84
Control	0.784	84
Control	0.818	84
Control	0.454	84
Control	0.736	84
Control	0.86	84
Control	0.62	84
Control	0.794	84
Control	0.844	84
Control	0.806	84
Control	0.882	84
Control	0.848	84
Control	0.84	84
Control	0.76	84
Case	0.574	84
Control	0.814	84
Control	0.838	84
Case	0.614	84
Case	0.53	84
Control	0.576	84
Control	0.836	84
Control	0.676	84
Control	0.838	84
Control	0.71	84
Control	0.906	84
Control	0.844	84
Control	0.86	84
Control	0.868	84
Control	0.864	84
Case	0.572	84
Control	0.834	84
Control	0.782	84
Control	0.822	84
Control	0.75	84
Control	0.78	84
Control	0.606	84
Control	0.76	84
Control	0.624	84
Control	0.84	84
Control	0.848	84
Case	0.798	84
Control	0.884	84
Control	0.748	84
Case	0.718	84
Control	0.668	84
Control	0.784	84
Case	0.808	84
Control	0.808	84
Control	0.856	84
Control	0.744	84
Case	0.748	84
Case	0.556	84
Control	0.822	84
Control	0.59	84
Control	0.812	84
Case	0.636	84
Case	0.746	84
Control	0.862	84
Control	0.926	84
Case	0.67	84
Case	0.644	84
Case	0.616	84
Control	0.648	84
Control	0.882	84
Control	0.866	84
Control	0.896	84
Case	0.768	84
Control	0.888	84
Case	0.752	84
Control	0.62	84
Control	0.678	84
Control	0.756	84
Case	0.624	84
Case	0.764	84
Control	0.77	84
Control	0.792	84
Case	0.776	84
Control	0.782	84
Control	0.77	84
Control	0.758	84
Case	0.888	84
Control	0.888	84
Control	0.746	84
Control	0.476	84
Case	0.56	84
Case	0.598	84
Control	0.848	84
Control	0.86	84
Control	0.768	84
Control	0.782	84
Case	0.514	84
Control	0.824	84
Control	0.816	84
Case	0.462	84
Control	0.678	84
Case	0.53	84
Control	0.844	84
Control	0.622	84
Case	0.626	84
Case	0.758	84
Case	0.564	84
Case	0.828	84
Control	0.686	84
Control	0.832	84
Case	0.47	84
Control	0.804	84
Control	0.72	84
Case	0.858	84
Control	0.556	84
Control	0.782	84
Control	0.61	84
Control	0.59	84
Case	0.608	84
Control	0.818	84
Control	0.878	84
Case	0.634	84
Control	0.874	84
Control	0.826	84
Control	0.846	84
Control	0.838	84
Control	0.832	84
Control	0.792	84
Control	0.8	84
Control	0.818	84
Control	0.872	84
Case	0.834	84
Control	0.846	84
Case	0.79	84
Case	0.736	84
Control	0.794	84
Control	0.808	84
Control	0.902	84
Control	0.77	84
Control	0.716	85
Control	0.806	85
Control	0.858	85
Control	0.612	85
Control	0.87	85
Case	0.59	85
Case	0.856	85
Case	0.648	85
Case	0.636	85
Control	0.668	85
Control	0.66	85
Control	0.662	85
Control	0.652	85
Control	0.786	85
Control	0.784	85
Control	0.822	85
Case	0.504	85
Case	0.426	85
Control	0.634	85
Control	0.678	85
Case	0.488	85
Control	0.814	85
Control	0.612	85
Case	0.566	85
Control	0.708	85
Control	0.66	85
Control	0.884	85
Control	0.48	85
Control	0.7	85
Case	0.494	85
Case	0.664	85
Case	0.454	85
Control	0.86	85
Control	0.83	85
Case	0.61	85
Case	0.762	85
Control	0.826	85
Control	0.7	85
Control	0.72	85
Control	0.906	85
Control	0.796	85
Control	0.818	85
Control	0.878	85
Case	0.876	85
Control	0.894	85
Control	0.62	85
Case	0.826	85
Control	0.714	85
Case	0.582	85
Control	0.902	85
Control	0.762	85
Control	0.506	85
Control	0.68	85
Control	0.702	85
Control	0.754	85
Control	0.75	85
Control	0.86	85
Control	0.814	85
Control	0.886	85
Case	0.564	85
Control	0.498	85
Case	0.522	85
Control	0.832	85
Control	0.834	85
Control	0.788	85
Control	0.854	85
Control	0.832	85
Control	0.86	85
Control	0.862	85
Control	0.638	85
Case	0.412	85
Control	0.496	85
Control	0.74	85
Control	0.814	85
Control	0.626	85
Case	0.802	85
Control	0.588	85
Control	0.584	85
Control	0.824	85
Control	0.492	85
Control	0.84	85
Control	0.846	85
Case	0.726	85
Control	0.882	85
Control	0.832	85
Case	0.654	85
Control	0.892	85
Control	0.806	85
Case	0.518	85
Control	0.764	85
Control	0.82	85
Case	0.77	85
Control	0.814	85
Control	0.86	85
Control	0.888	85
Case	0.672	85
Control	0.808	85
Control	0.77	85
Control	0.806	85
Case	0.502	85
Control	0.802	85
Case	0.42	85
Case	0.434	85
Control	0.724	85
Control	0.71	85
Control	0.838	85
Control	0.638	85
Case	0.508	85
Case	0.814	85
Case	0.708	85
Control	0.682	85
Case	0.722	85
Control	0.696	85
Control	0.428	85
Control	0.594	85
Control	0.652	85
Control	0.832	85
Control	0.85	85
Case	0.854	85
Control	0.79	85
Control	0.848	85
Case	0.472	85
Control	0.632	85
Case	0.736	85
Control	0.884	85
Case	0.46	85
Control	0.82	85
Control	0.642	85
Control	0.914	85
Control	0.852	85
Case	0.862	85
Control	0.87	85
Case	0.654	85
Control	0.854	85
Control	0.79	85
Case	0.456	85
Control	0.442	85
Control	0.696	85
Control	0.848	85
Case	0.434	85
Control	0.726	85
Control	0.84	85
Control	0.774	85
Control	0.858	85
Control	0.742	85
Control	0.724	85
Control	0.69	85
Case	0.764	85
Control	0.828	85
Case	0.792	86
Control	0.832	86
Case	0.744	86
Control	0.812	86
Control	0.916	86
Control	0.784	86
Control	0.868	86
Control	0.702	86
Case	0.854	86
Control	0.808	86
Control	0.654	86
Case	0.594	86
Case	0.748	86
Control	0.804	86
Control	0.794	86
Control	0.744	86
Case	0.614	86
Control	0.832	86
Case	0.716	86
Case	0.576	86
Control	0.806	86
Control	0.824	86
Case	0.59	86
Case	0.632	86
Control	0.874	86
Control	0.55	86
Control	0.756	86
Control	0.834	86
Control	0.842	86
Case	0.54	86
Control	0.792	86
Control	0.792	86
Control	0.86	86
Control	0.816	86
Control	0.806	86
Control	0.7	86
Control	0.744	86
Control	0.912	86
Control	0.822	86
Control	0.846	86
Control	0.878	86
Control	0.86	86
Control	0.802	86
Control	0.734	86
Case	0.432	86
Control	0.778	86
Control	0.762	86
Control	0.838	86
Control	0.828	86
Control	0.852	86
Case	0.598	86
Control	0.8	86
Control	0.586	86
Control	0.636	86
Control	0.846	86
Control	0.826	86
Control	0.844	86
Case	0.846	86
Case	0.594	86
Control	0.678	86
Case	0.738	86
Control	0.828	86
Case	0.67	86
Control	0.742	86
Case	0.726	86
Control	0.762	86
Case	0.458	86
Control	0.798	86
Case	0.602	86
Case	0.852	86
Control	0.884	86
Control	0.782	86
Case	0.606	86
Control	0.776	86
Control	0.92	86
Case	0.7	86
Control	0.626	86
Control	0.604	86
Case	0.608	86
Case	0.52	86
Control	0.868	86
Control	0.84	86
Control	0.556	86
Control	0.884	86
Case	0.736	86
Control	0.628	86
Control	0.732	86
Control	0.838	86
Case	0.53	86
Case	0.546	86
Control	0.77	86
Control	0.792	86
Control	0.794	86
Control	0.71	86
Case	0.89	86
Case	0.604	86
Control	0.732	86
Control	0.734	86
Control	0.412	86
Case	0.756	86
Case	0.514	86
Control	0.694	86
Control	0.78	86
Control	0.81	86
Control	0.822	86
Case	0.488	86
Control	0.746	86
Control	0.866	86
Case	0.682	86
Control	0.538	86
Case	0.52	86
Control	0.584	86
Control	0.618	86
Control	0.696	86
Control	0.694	86
Control	0.792	86
Control	0.822	86
Control	0.874	86
Control	0.696	86
Control	0.844	86
Control	0.618	86
Control	0.734	86
Control	0.668	86
Control	0.824	86
Control	0.606	86
Control	0.874	86
Control	0.876	86
Case	0.836	86
Control	0.804	86
Control	0.816	86
Control	0.822	86
Control	0.776	86
Control	0.884	86
Case	0.796	86
Case	0.616	86
Control	0.708	86
Control	0.776	86
Control	0.75	86
Control	0.844	86
Control	0.778	86
Case	0.786	86
Control	0.788	86
Control	0.902	86
Control	0.808	86
Control	0.842	86
Case	0.862	86
Control	0.856	86
Case	0.792	86
Control	0.878	86
Control	0.806	87
Control	0.776	87
Control	0.868	87
Case	0.864	87
Case	0.792	87
Control	0.79	87
Control	0.796	87
Control	0.742	87
Case	0.816	87
Control	0.734	87
Case	0.582	87
Control	0.888	87
Control	0.772	87
Case	0.646	87
Control	0.766	87
Control	0.796	87
Control	0.706	87
Control	0.764	87
Control	0.844	87
Control	0.738	87
Control	0.79	87
Control	0.712	87
Case	0.83	87
Case	0.642	87
Control	0.788	87
Control	0.762	87
Control	0.838	87
Case	0.534	87
Case	0.564	87
Control	0.622	87
Case	0.654	87
Control	0.78	87
Control	0.826	87
Control	0.742	87
Control	0.728	87
Control	0.774	87
Control	0.768	87
Control	0.862	87
Control	0.874	87
Control	0.76	87
Control	0.76	87
Case	0.504	87
Case	0.872	87
Control	0.598	87
Control	0.866	87
Control	0.848	87
Control	0.818	87
Control	0.894	87
Control	0.746	87
Case	0.642	87
Case	0.77	87
Control	0.796	87
Control	0.82	87
Case	0.638	87
Control	0.658	87
Control	0.85	87
Control	0.59	87
Control	0.778	87
Control	0.798	87
Control	0.626	87
Control	0.786	87
Case	0.458	87
Control	0.86	87
Case	0.508	87
Control	0.812	87
Control	0.798	87
Case	0.526	87
Control	0.784	87
Case	0.618	87
Case	0.648	87
Case	0.61	87
Control	0.856	87
Control	0.864	87
Control	0.794	87
Control	0.834	87
Case	0.562	87
Control	0.82	87
Control	0.652	87
Control	0.666	87
Case	0.658	87
Control	0.896	87
Control	0.826	87
Control	0.866	87
Control	0.89	87
Control	0.864	87
Control	0.852	87
Control	0.764	87
Control	0.824	87
Control	0.752	87
Control	0.838	87
Control	0.454	87
Control	0.786	87
Case	0.548	87
Case	0.714	87
Control	0.814	87
Control	0.784	87
Case	0.546	87
Case	0.554	87
Case	0.89	87
Case	0.56	87
Control	0.806	87
Control	0.484	87
Case	0.66	87
Control	0.79	87
Control	0.648	87
Control	0.78	87
Control	0.738	87
Control	0.752	87
Case	0.534	87
Control	0.818	87
Control	0.856	87
Control	0.644	87
Case	0.594	87
Case	0.504	87
Control	0.812	87
Control	0.83	87
Case	0.762	87
Control	0.68	87
Control	0.898	87
Control	0.89	87
Case	0.652	87
Control	0.718	87
Case	0.654	87
Control	0.762	87
Control	0.84	87
Case	0.7	87
Control	0.812	87
Control	0.782	87
Control	0.752	87
Case	0.718	87
Control	0.876	87
Control	0.73	87
Control	0.548	87
Case	0.582	87
Control	0.812	87
Control	0.754	87
Control	0.724	87
Case	0.618	87
Control	0.858	87
Control	0.836	87
Control	0.85	87
Control	0.842	87
Control	0.794	87
Control	0.8	87
Control	0.736	87
Control	0.886	87
Control	0.76	87
Case	0.756	87
Control	0.594	87
Case	0.798	88
Control	0.79	88
Control	0.866	88
Case	0.738	88
Control	0.814	88
Control	0.616	88
Control	0.802	88
Control	0.738	88
Control	0.798	88
Case	0.854	88
Control	0.77	88
Control	0.67	88
Control	0.774	88
Control	0.682	88
Control	0.834	88
Control	0.714	88
Control	0.816	88
Case	0.73	88
Control	0.538	88
Control	0.518	88
Control	0.772	88
Control	0.68	88
Control	0.784	88
Control	0.8	88
Control	0.892	88
Control	0.768	88
Control	0.81	88
Control	0.794	88
Control	0.616	88
Control	0.826	88
Control	0.822	88
Control	0.572	88
Control	0.898	88
Control	0.846	88
Control	0.726	88
Case	0.874	88
Case	0.838	88
Control	0.802	88
Control	0.886	88
Case	0.92	88
Control	0.622	88
Case	0.908	88
Control	0.626	88
Control	0.784	88
Control	0.9	88
Control	0.808	88
Control	0.868	88
Case	0.892	88
Case	0.638	88
Control	0.784	88
Control	0.73	88
Control	0.824	88
Case	0.646	88
Control	0.792	88
Control	0.908	88
Control	0.78	88
Case	0.756	88
Control	0.672	88
Case	0.566	88
Control	0.878	88
Control	0.708	88
Control	0.872	88
Control	0.692	88
Case	0.456	88
Control	0.88	88
Control	0.756	88
Control	0.818	88
Control	0.65	88
Case	0.646	88
Case	0.602	88
Case	0.822	88
Control	0.906	88
Case	0.534	88
Control	0.706	88
Control	0.632	88
Control	0.894	88
Case	0.692	88
Case	0.756	88
Control	0.66	88
Case	0.546	88
Case	0.562	88
Control	0.874	88
Control	0.836	88
Control	0.82	88
Control	0.808	88
Control	0.634	88
Control	0.844	88
Case	0.74	88
Control	0.906	88
Control	0.78	88
Case	0.46	88
Control	0.474	88
Control	0.774	88
Case	0.814	88
Control	0.782	88
Control	0.876	88
Control	0.734	88
Case	0.536	88
Case	0.536	88
Control	0.606	88
Control	0.854	88
Case	0.872	88
Control	0.74	88
Case	0.654	88
Control	0.756	88
Case	0.414	88
Control	0.866	88
Control	0.758	88
Control	0.666	88
Control	0.872	88
Control	0.714	88
Control	0.82	88
Control	0.73	88
Control	0.726	88
Control	0.574	88
Case	0.518	88
Control	0.824	88
Control	0.874	88
Control	0.596	88
Control	0.718	88
Control	0.824	88
Control	0.844	88
Control	0.65	88
Control	0.646	88
Control	0.784	88
Control	0.598	88
Case	0.694	88
Case	0.814	88
Control	0.886	88
Case	0.822	88
Case	0.542	88
Control	0.592	88
Case	0.65	88
Control	0.846	88
Case	0.792	88
Case	0.702	88
Control	0.798	88
Case	0.634	88
Control	0.814	88
Control	0.708	88
Control	0.87	88
Control	0.78	88
Control	0.842	88
Control	0.814	88
Control	0.778	88
Case	0.836	88
Control	0.722	88
Control	0.684	88
Case	0.656	88
Control	0.852	89
Control	0.88	89
Control	0.728	89
Case	0.684	89
Case	0.894	89
Control	0.722	89
Control	0.9	89
Control	0.654	89
Control	0.774	89
Case	0.762	89
Case	0.762	89
Control	0.832	89
Control	0.702	89
Control	0.702	89
Case	0.664	89
Control	0.704	89
Control	0.788	89
Case	0.728	89
Control	0.822	89
Control	0.71	89
Control	0.668	89
Control	0.84	89
Control	0.9	89
Case	0.54	89
Control	0.866	89
Control	0.746	89
Control	0.778	89
Control	0.776	89
Control	0.822	89
Case	0.756	89
Case	0.7	89
Control	0.918	89
Case	0.81	89
Control	0.802	89
Control	0.926	89
Control	0.82	89
Control	0.862	89
Case	0.468	89
Case	0.63	89
Case	0.514	89
Control	0.82	89
Control	0.812	89
Case	0.708	89
Control	0.8	89
Case	0.826	89
Control	0.838	89
Case	0.81	89
Control	0.808	89
Case	0.526	89
Control	0.792	89
Case	0.898	89
Control	0.67	89
Control	0.808	89
Control	0.59	89
Control	0.83	89
Control	0.822	89
Case	0.59	89
Control	0.808	89
Control	0.776	89
Case	0.636	89
Control	0.77	89
Case	0.774	89
Control	0.62	89
Control	0.86	89
Control	0.66	89
Control	0.844	89
Control	0.836	89
Control	0.84	89
Control	0.854	89
Case	0.718	89
Case	0.444	89
Control	0.762	89
Control	0.822	89
Control	0.798	89
Control	0.856	89
Control	0.808	89
Control	0.654	89
Control	0.652	89
Control	0.816	89
Control	0.516	89
Case	0.684	89
Control	0.778	89
Case	0.786	89
Control	0.862	89
Control	0.892	89
Case	0.504	89
Case	0.524	89
Control	0.836	89
Control	0.728	89
Case	0.772	89
Control	0.732	89
Control	0.712	89
Control	0.866	89
Control	0.458	89
Control	0.816	89
Case	0.482	89
Control	0.524	89
Control	0.634	89
Control	0.658	89
Control	0.818	89
Case	0.716	89
Control	0.88	89
Control	0.69	89
Control	0.884	89
Control	0.762	89
Control	0.596	89
Case	0.85	89
Control	0.802	89
Control	0.748	89
Control	0.87	89
Control	0.862	89
Case	0.618	89
Control	0.632	89
Control	0.63	89
Control	0.726	89
Case	0.794	89
Control	0.788	89
Control	0.752	89
Control	0.802	89
Case	0.802	89
Case	0.638	89
Control	0.88	89
Control	0.808	89
Control	0.854	89
Control	0.81	89
Control	0.832	89
Control	0.718	89
Control	0.824	89
Control	0.626	89
Control	0.774	89
Case	0.56	89
Control	0.728	89
Control	0.646	89
Case	0.662	89
Case	0.64	89
Case	0.752	89
Control	0.84	89
Control	0.882	89
Control	0.802	89
Control	0.852	89
Case	0.78	89
Control	0.906	89
Case	0.704	89
Control	0.848	89
Control	0.76	89
Control	0.916	89
Control	0.768	89
Control	0.834	89
Control	0.604	89
Control	0.85	90
Control	0.774	90
Case	0.784	90
Control	0.724	90
Control	0.822	90
Control	0.672	90
Case	0.738	90
Case	0.792	90
Case	0.778	90
Control	0.846	90
Control	0.808	90
Control	0.68	90
Case	0.528	90
Control	0.676	90
Control	0.83	90
Control	0.788	90
Control	0.77	90
Control	0.722	90
Control	0.854	90
Control	0.9	90
Control	0.65	90
Control	0.898	90
Control	0.492	90
Control	0.752	90
Control	0.806	90
Case	0.748	90
Case	0.802	90
Control	0.822	90
Control	0.852	90
Control	0.78	90
Control	0.81	90
Control	0.746	90
Case	0.45	90
Control	0.858	90
Case	0.858	90
Control	0.754	90
Control	0.844	90
Control	0.72	90
Case	0.57	90
Control	0.616	90
Control	0.456	90
Case	0.588	90
Control	0.784	90
Case	0.69	90
Control	0.774	90
Case	0.656	90
Control	0.904	90
Control	0.848	90
Case	0.798	90
Control	0.844	90
Control	0.69	90
Control	0.732	90
Control	0.512	90
Control	0.858	90
Control	0.872	90
Case	0.666	90
Case	0.876	90
Control	0.476	90
Case	0.602	90
Control	0.858	90
Case	0.754	90
Control	0.716	90
Control	0.808	90
Control	0.832	90
Control	0.81	90
Control	0.764	90
Case	0.7	90
Control	0.812	90
Control	0.758	90
Case	0.656	90
Control	0.786	90
Case	0.61	90
Control	0.828	90
Control	0.64	90
Control	0.56	90
Case	0.832	90
Control	0.716	90
Control	0.88	90
Control	0.86	90
Case	0.65	90
Control	0.806	90
Control	0.656	90
Control	0.754	90
Control	0.914	90
Control	0.758	90
Control	0.818	90
Case	0.538	90
Case	0.524	90
Control	0.732	90
Case	0.524	90
Control	0.786	90
Control	0.784	90
Control	0.732	90
Case	0.478	90
Control	0.766	90
Control	0.794	90
Control	0.644	90
Control	0.786	90
Control	0.862	90
Control	0.762	90
Control	0.646	90
Case	0.748	90
Control	0.876	90
Case	0.702	90
Case	0.564	90
Control	0.754	90
Control	0.712	90
Control	0.884	90
Control	0.742	90
Control	0.54	90
Control	0.768	90
Case	0.48	90
Control	0.632	90
Control	0.858	90
Case	0.598	90
Control	0.684	90
Control	0.66	90
Control	0.768	90
Case	0.792	90
Control	0.788	90
Control	0.878	90
Control	0.802	90
Case	0.688	90
Control	0.86	90
Case	0.706	90
Control	0.764	90
Control	0.704	90
Control	0.838	90
Case	0.62	90
Control	0.832	90
Control	0.806	90
Control	0.86	90
Control	0.654	90
Control	0.88	90
Case	0.792	90
Control	0.72	90
Case	0.702	90
Case	0.56	90
Control	0.738	90
Control	0.766	90
Control	0.696	90
Control	0.8	90
Control	0.87	90
Case	0.738	90
Control	0.822	90
Control	0.748	90
Case	0.874	90
Control	0.83	90
Control	0.742	90
Control	0.936	91
Case	0.852	91
Control	0.796	91
Case	0.882	91
Control	0.654	91
Case	0.752	91
Case	0.816	91
Case	0.742	91
Control	0.86	91
Case	0.768	91
Control	0.676	91
Control	0.752	91
Control	0.764	91
Control	0.826	91
Control	0.744	91
Control	0.552	91
Control	0.824	91
Case	0.606	91
Control	0.818	91
Case	0.748	91
Control	0.812	91
Case	0.504	91
Control	0.744	91
Control	0.628	91
Control	0.798	91
Case	0.638	91
Control	0.544	91
Control	0.766	91
Case	0.494	91
Control	0.894	91
Control	0.846	91
Control	0.872	91
Control	0.848	91
Control	0.82	91
Control	0.91	91
Control	0.884	91
Control	0.806	91
Control	0.828	91
Case	0.742	91
Control	0.814	91
Control	0.8	91
Control	0.908	91
Control	0.862	91
Control	0.562	91
Control	0.892	91
Control	0.554	91
Control	0.824	91
Control	0.582	91
Control	0.886	91
Control	0.752	91
Case	0.7	91
Control	0.89	91
Control	0.712	91
Case	0.604	91
Control	0.762	91
Control	0.718	91
Control	0.846	91
Control	0.652	91
Control	0.824	91
Case	0.836	91
Case	0.662	91
Control	0.792	91
Case	0.612	91
Control	0.76	91
Control	0.758	91
Control	0.624	91
Case	0.53	91
Control	0.876	91
Control	0.818	91
Case	0.742	91
Case	0.696	91
Case	0.744	91
Case	0.86	91
Control	0.836	91
Control	0.866	91
Control	0.904	91
Control	0.65	91
Control	0.874	91
Control	0.632	91
Control	0.816	91
Case	0.726	91
Control	0.746	91
Control	0.922	91
Control	0.84	91
Control	0.44	91
Control	0.76	91
Case	0.522	91
Case	0.822	91
Control	0.536	91
Control	0.672	91
Control	0.812	91
Control	0.536	91
Case	0.686	91
Control	0.842	91
Control	0.834	91
Case	0.734	91
Case	0.496	91
Case	0.752	91
Control	0.866	91
Control	0.82	91
Case	0.868	91
Control	0.86	91
Control	0.73	91
Case	0.578	91
Case	0.452	91
Control	0.57	91
Control	0.88	91
Case	0.626	91
Control	0.808	91
Control	0.868	91
Control	0.856	91
Control	0.698	91
Control	0.702	91
Control	0.9	91
Control	0.858	91
Control	0.786	91
Control	0.652	91
Control	0.75	91
Control	0.658	91
Control	0.634	91
